Filename,Transcription,polarity
1J6E96bekAA.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, no Evangelho de hoje, Jesus perdôa os pecados do paralítico. Aquela cena comovedora dos quatro homens amigos do paralítico que abrem um buraco no teto para deixar descer aquele pobre infeliz diante de Jesus.",0.0
wsyjK45YD2g.mp3,meus queridos irmãos e irmãs grande festa grande alegria grande solemnidade da Toda Santa Mãe de Deus alegria no céu é imensa e alegria também aqui na,0.0
bAhmr5Jl0NU.mp3,"Pelo sinal da Santa Cruz, livrai-nos Deus nosso Senhor dos nossos inimigos em nome do Pai e do Filho e do Espírito Santo. Amém. Divino Jesus, eu vos ofereço este terço que vou rezar contemplando os mistérios de nossa redenção.",0.0
CiIxcHiYy4Q.mp3,"É pecado deixar de corrigir uma pessoa, especialmente se eu sei que ela está em pecado grave ou está prestes a cometer um pecado grave? Bom, essa pergunta é importante porque, claro, a gente na Santa Missa diz que a gente peca por pensamentos, palavras, atos e omissões.",0.0
dlV9Kch0YIk.mp3,"Pelo sinal da Santa Cruz, livrai-nos Deus nosso Senhor dos nossos inimigos em nome do Pai e do Filho e do Espírito Santo. Amém. Divino Jesus, eu vos ofereço este terço que vou rezar contemplando os mistérios de nossa redenção.",0.0
hj_lolALeAo.mp3,"Jesus diz, o reino de Deus está dentro de você, incomodando você, dizendo a você, mude de mentalidade, ouça a palavra de Deus. E uma vez que você ouviu, você vai ser pescador de homens e vai fazer os outros ouvirem também. E aí nós vamos pescando um por um, um por",0.0
Zh_lzbBIXwo.mp3,Seja feliz!,0.0
nLErUR3mNLM.mp3,E assim foi.,0.0
-O7df6qMNm8.mp3,"No nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, no Evangelho de hoje, Jesus nos ensina a observar os mandamentos. No Sermão da Montanha, Ele, que está ali nos ensinando o caminho da santidade, diz,",0.0
oieNJ8xRDIg.mp3,"Pelo sinal da Santa Cruz, livrai-nos Deus nosso Senhor dos nossos inimigos em nome do Pai e do Filho e do Espírito Santo. Amém. Divino Jesus, eu vos ofereço este terço que vou rezar contemplando os mistérios de nossa redenção.",0.0
2GLyLgdu10g.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos, nós estamos na festa da Anunciação do Senhor, coisa rara que nós celebremos a Anunciação do Senhor no tempo pascal, porque geralmente 25 de março cai ainda na aquarela. Mas este ano transferido para abril, nós temos em tempo a Anunciação do Senhor",0.0
h1TcA44LdAQ.mp3,"O Brasil era uma terra sem males, um lugar maravilhoso, até que vieram os malvados portugueses, escravizaram nossos índios, roubaram nosso ouro e estragaram tudo. Essa é a versão que muitas vezes se conta nas escolas a respeito da história do nosso país. Por outro lado, o pessoal mais conservador, tradicionalista, coloca a história do Brasil",0.0
5SiqfTkUQ_0.mp3,"Música Em nome do Pai, do Filho e do Espírito Santo. Amém. Meus queridos irmãos e irmãs, nessa oitava de Páscoa continuamos meditando sobre as aparições do ressuscitado. Jesus, hoje, aparece à Santa Maria Madalena. Esse encontro de Jesus com a Maria Madalena tem algo de extraordinário. Claro, todas as aparições são importantes,",0.0
8D_Vuzg8dCo.mp3,"Olá, meus queridos irmãos, minhas queridas irmãs, uma grande alegria estarmos juntos mais uma vez no nosso programa Testemunho de Fé. Aqui é o padre Paulo Ricardo, quero começar agora com você, esse programa em que nós iremos refletir a respeito do Evangelho que a igreja nos propõe nesse segundo domingo da Quaresma.",0.0
Y4wBGwamfbU.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, com o Evangelho de hoje, nós nos aproximamos da última parte, digamos assim, do tempo pascal. Na última parte do tempo pascal, a igreja vai sistematicamente ler os evangelhos da última ceia.",0.0
0SLJHvEH0b8.mp3,Seja feliz!,0.0
w6g4Zp_nDoc.mp3,"No nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, no Evangelho de hoje continuamos o encontro de Jesus com Nicodemos e nesse encontro Jesus está mostrando a transformação sobrenatural que Ele quer fazer na nossa alma.",0.0
O-mHdIBiYGI.mp3,"Hoje à noite eu espero você para nós refletirmos a respeito da revolução francesa e como houve uma revolução de destruição da família que agora está sendo simplesmente ratificado ao se colocar o aborto na constituição da França. O que isso afeta a nossa vida? Quais são as raízes espirituais? O que é que nós podemos fazer para reverter todo esse processo? Então hoje, 19 de março,",0.0
duIS0pRJy3A.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Os queridos irmãos, o Evangelho de hoje, que é brevíssimo, na realidade é um Evangelho constrangedor. Por duas razões. Primeira notícia, Jesus volta para casa, não é? Volta para os seus.",0.0
-sW1g7sz2es.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, na oitava de Páscoa nós vivemos a mesma alegria do domingo de Páscoa e a liturgia se dedica a contemplar as várias aparições de Jesus.",0.0
QGJdcHP42Lc.mp3,"Pelo sinal da Santa Cruz, livrai-nos Deus nosso Senhor dos nossos inimigos em nome do Pai e do Filho e do Espírito Santo. Amém. Divino Jesus, eu vos ofereço este terço que vou rezar contemplando os mistérios de nossa redenção.",0.0
gq0LoehK92c.mp3,E assim foi.,0.0
Lg0FqAwRNEc.mp3,E assim foi.,0.0
8Bs_CBe_SSA.mp3,E assim foi.,0.0
qu7CGBMS5sc.mp3,"A pessoa se entrega completamente. Isso é um crescimento espiritual. Vejam como estudar a moral é muito mais do que estudar uma lista de pecados. Mas é um programa de vida. De vida zoé, vida sobrenatural, vida de Deus. O seu relacionamento com Deus é básico e fundamental. Não é possível que Deus seja importante para você e você não dedique,",0.0
bH-18nGaJMk.mp3,"Pelo sinal da Santa Cruz, livrai-nos Deus nosso Senhor dos nossos inimigos em nome do Pai e do Filho e do Espírito Santo. Amém. Divino Jesus, eu vos ofereço este terço que vou rezar contemplando os mistérios de nossa redenção.",0.0
2BxEsy2yBHI.mp3,"Olá, meus queridos irmãos, minhas queridas irmãs, bem-vindos mais uma vez ao nosso programa Testemunho de Fé. Aqui é o padre Paulo Ricardo, quero acolher você e convidá-lo nos próximos minutos a refletirmos a respeito do Evangelho que a Igreja nos propõe neste domingo, que é o quinto domingo do tempo comum. Nós iremos refletir sobre o Evangelho de São Marcos, capítulo 1, versículos de 29 a 39.",0.0
83DmzkSpX7Q.mp3,E assim foi.,0.0
wk5iMd3wpgs.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, com grande alegria a Igreja celebra hoje a conversão de São Paulo, apóstolo. A conversão de São Paulo é um dos eventos importantíssimos e determinantes para a história do cristianismo e para a nossa história de salvação.",0.0
NNBt5eJboQU.mp3,"Pelo sinal da Santa Cruz, livrai-nos Deus nosso Senhor dos nossos inimigos em nome do Pai e do Filho e do Espírito Santo. Amém. Divino Jesus, eu vos ofereço este terço que vou rezar contemplando os mistérios de nossa redenção.",0.0
W_8o9O7I8eA.mp3,meus queridos irmãos e irmãs com alegria recordamos hoje os 151 anos do batismo de Santa Terezinha ela nasceu no dia 2 de janeiro e foi batizada no dia 4 então colocamos com grande,0.0
QIJSiSTeRxg.mp3,Seja feliz!,0.0
JJujJ6s4M2I.mp3,Seja feliz!,0.0
UMKirlOIkQg.mp3,E assim foi.,0.0
yM_9skX-weI.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, Jesus, na última ceia, fala a respeito da amizade que ele tem com os apostos e que tem conosco. Não vos chamo servos, chamo-vos amigos. Mas isso tem consequências, que é o seguinte, todo mundo que odeia Jesus vai odiar você.",0.0
a-HyKTXG2QE.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos, nós estamos lendo o capítulo 6 do Evangelho de São João, no qual Jesus irá nos falar do pão da vida. O Evangelho de hoje ainda não usa essa expressão pão, mas é para lá que nós vamos caminhando. Só para recapitular, Jesus multiplicou os pães.",0.0
Vap7cq8xBaI.mp3,"Em nome do Pai, do filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, no Evangelho de hoje, Jesus inicia o seu ministério em Caffarnaum e ali ele explica a palavra de Deus, mas é uma palavra que desde o início já mostra a que veio, veio para nos libertar do",0.0
MuUQ6AkPrmQ.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Deus queridos irmãos e irmãs, o Evangelho de hoje nos coloca nas anteportas da Semana Santa. O Evangelho se conclui com uma interrogação, a interrogação do povo que pergunta o que vos parece? Será que ele não vem para a festa?",0.0
tBIq-OaDjAs.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos, com grande alegria celebramos a Quinta-feira Santa. Iniciamos o nosso Trido Pascal, os eventos da nossa salvação.",0.0
6ojtcc8MVPU.mp3,"O céu é isso. O céu não é devido a nós pela natureza. O céu não é uma fatalidade. O céu é uma graça. E é essa coisa que as pessoas não entendem. E é por isso que muita gente, quando a gente vai falar dos 10 mandamentos e do pecado, né? As pessoas não querem ouvir falar desse negócio, por quê? Ah, imagina, isso é um moralismo. Basta a pessoa seguir a consciência dela.",0.0
KSMVab_oafA.mp3,"No nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos, queridas irmãs, no Evangelho de hoje, que continua o relato das aparições de Jesus, São Marcos faz uma espécie de sumário, de resumo de todas as aparições. Interessante notar que ele começa com a aparição às mulheres,",0.0
NhnJmegAJ0s.mp3,Seja feliz!,0.0
jl6BnPfugsk.mp3,E assim foi.,0.0
YFlw_iWee4g.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, nesses dias que precedem a Epifania do Senhor, nós estamos lendo os Evangelhos da semana inaugural do Ministério de Jesus, ou seja, ele vai se manifestando aos poucos, exatamente nesse clima de manifestação que se dá o encontro",0.0
-zJmmUsK4oo.mp3,E assim foi.,0.0
1gEAI08m5N4.mp3,Seja feliz!,0.0
bV0JAauDTKg.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, no quarto domingo da Páscoa, nós temos o Domingo do Bom Pastor. Então, assim como nós lemos ontem o Evangelho do Bom Pastor, hoje continuamos essa meditação sobre esse discurso de Jesus. Para nós aprendermos a ler esse décimo capítulo",0.0
pGmtE9JYM4s.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, no Evangelho de hoje, Jesus cura o leproso. É interessante nós notarmos que o episódio que é descrito aqui é o mesmo episódio que nós lemos há uma semana atrás, narrado por São Lucas, mas com algumas características",0.0
M3r4S727-0s.mp3,"Meus queridos irmãos e irmãs, o evangelho de hoje é o evangelho em que Jesus cura o filho do funcionário do rei. É uma versão da cura que Jesus fez, que nos evangelhos sinóticos é apresentado de outra maneira.",0.0
l_G046lgj24.mp3,"Pelo sinal da Santa Cruz, livrai-nos Deus nosso Senhor dos nossos inimigos em nome do Pai e do Filho e do Espírito Santo. Amém. Divino Jesus, eu vos ofereço este terço que vou rezar contemplando os mistérios de nossa redenção.",0.0
1-c1prEljZg.mp3,E assim foi.,0.0
KhYhl31TNFs.mp3,"Porque os 10 mandamentos na Bíblia são diferentes dos 10 mandamentos como nós aprendemos no catecismo. Essa é a pergunta que não quer calar. Bom, veja, se você pegar o catecismo da Igreja Católica no número 2051, você vai ter lá já uma resposta condensada disso. Você tem em três colunas as duas fontes bíblicas dos 10 mandamentos e o resumo catequético.",0.0
SasA2PeHh0A.mp3,E assim foi.,0.0
FXkYKijjUOo.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos, nós estamos celebrando a sexta-feira da paixão, a morte de nosso Senhor Jesus Cristo, sua morte redentora para nós.",0.0
5YYu38h1piU.mp3,E assim foi.,0.0
AJS7d3lCYiI.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, continuamos lendo o belíssimo capítulo 6 do Evangelho de São João, e Jesus começa a falar, eu sou o pão da vida.",0.0
hEuz4oQrWlI.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, comentando hoje o mandamento do Não Matarás, Jesus nos ensina em que se resume a lei do amor aos irmãos. Trata-se de evitarmos o pecado contra a benevolência,",0.0
0U-rlxjE-i0.mp3,Seja feliz!,0.0
m7oSH1-QTuM.mp3,E assim foi.,0.0
wfhXehefyf8.mp3,E assim foi.,0.0
T-mMgZ6B_g4.mp3,E assim foi.,0.0
2fhhh0zN2HM.mp3,E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí E aí,0.0
ICBNf6ijmgo.mp3,E assim foi.,0.0
OpVu9GzGLXc.mp3,"Num dia 13 de fevereiro, como hoje, morria a irmã Lúcia de Fátima. Dos três pastorinhos que viram Nossa Senhora em Portugal, Lúcia foi, de longe, a mais longeva, e a própria virgem a tinha divertido disto na aparição de 13 de junho de 1917.",0.0
hN5UYkxemjM.mp3,"Olá meus queridos irmãos, minhas queridas irmãs. Iniciamos nosso programa Testemunho de Fé, aqui quem fala o padre Paulo Ricardo quer acolher você com alegria para refletirmos a respeito da palavra de Deus que a igreja nos propõe nesse terceiro domingo da Páscoa. Trata-se da aparição de Jesus aos 11 apóstolos narrada por São Lucas no capítulo 24, versículos",0.0
ST7-T9GmJbA.mp3,"Pensa bem, um palestrante super descolado, moderno, ensinando para as pessoas, cara, você decide sua vida, você vai ser quem você quiser. Então ele, coerente com sua própria ideologia, ele pega o microfone, o microfone que ele está usando, super sofisticado, caríssimo, ele vai e coloca na xícara de chá como se fosse uma colher e começa a mexer no chá com aquele microfone.",0.3333333333333333
KQnrFxGWYgQ.mp3,Seja feliz!,0.0
PK94_UkGobg.mp3,"Meus queridos irmãos e irmãs, com o Evangelho de hoje iniciamos a leitura do famoso discurso do pão da vida. Já desde sexta-feira estamos lendo o capítulo 6 do Evangelho de São",0.0
qo60EeJcizM.mp3,"Pelo sinal da Santa Cruz, livrai-nos Deus nosso Senhor dos nossos inimigos em nome do Pai e do Filho e do Espírito Santo. Amém. Divino Jesus, eu vos ofereço este terço que vou rezar contemplando os mistérios de nossa redenção.",0.0
D_jyI0SqwVg.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, no Evangelho de hoje a luta entre Jesus e Satanás fica claríssima. É interessante nós observarmos o Evangelho para ver as estratégias de Satanás.",0.0
ufrDoaDIBIM.mp3,E assim foi.,0.0
yV5emxujt8o.mp3,"Cada vez menos as novas gerações acham que é importante seguir os 10 mandamentos. Uma pesquisa nos Estados Unidos mostra que os millennials, aqueles que nasceram entre os anos de 81 e 95, não acham que seja importante seguir os mandamentos. Mas será que nós sabemos mesmo o que é importante? Então gostaria de ouvir de você. Escreve aí nos comentários o que você pensa dos 10 mandamentos. O que você realmente acha que são os mandamentos.",0.0
gHDvO5dHsm0.mp3,que é a epifania do senhor. Meus,0.0
-KTKrWgl8yI.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, no evangelho de hoje, Jesus está numa polêmica com os fariseus e, no fundo, a coisa pode se resumir assim. Os fariseus ensinam bem as coisas da lei de Deus, mas não praticam.",0.0
J_DZ8pDswzs.mp3,E assim foi.,0.0
cxISVm0fn2I.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, no Evangelho de hoje, Jesus é rejeitado na sua própria terra, em Nazaré. Acontece aquilo que São João fala no prólogo do seu Evangelho. Ele veio para os seus, mas os seus não o receberam.",0.0
nko7JOogpZE.mp3,Seja feliz!,0.0
i7Yj9XUYYIU.mp3,A igreja sempre considerou que Judas estava no inferno. Não tem como ter a esperança de que não haja ninguém no inferno. É impossível. O inferno está cheio de bilhões de demônios. Não tem como estar vazio. A não ser que agora a gente diga que os demônios não existem. O inferno está lotado.,0.0
HTki25Dokw8.mp3,"eu quero convidar você a participar de um curso que mudou a minha vida. É isso mesmo. É o curso sobre os 10 mandamentos. A uns 15 anos atrás, eu comecei a estudar os 10 mandamentos de um jeito diferente. Claro que eu já sabia dos 10 mandamentos, desde a catequese. Todo mundo sabe os 10 mandamentos de cor. Acontece que eu vivia e olhava para os 10 mandamentos com uma espécie de moralismo. A coisa do não, não matar, não",0.0
N3UKxaGZmgw.mp3,"Pelo sinal da Santa Cruz, livrai-nos Deus nosso Senhor dos nossos inimigos em nome do Pai e do Filho e do Espírito Santo. Amém. Divino Jesus, eu vos ofereço este terço que vou rezar contemplando os mistérios de nossa redenção.",0.0
87dT5wPceCs.mp3,"No nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, no Evangelho de hoje, Jesus se lamenta que nós, esta geração de incrédulos que somos, precisamos ver sinais para crer.",0.0
IoI03vr1XlA.mp3,E assim foi.,0.0
qG72ozpkZtc.mp3,E assim foi.,0.0
vzHNBsalAso.mp3,"Nossa Senhora apareceu aos pequenos videntes de Fátima e perguntou, queres oferecer-vos a Deus? E eles prontamente, com aquela generosidade de santos, disseram, sim, queremos. Esta oferta a Deus, esse oferecer-se a Deus que eles fizeram e manifestaram com tanta facilidade,",0.0
RgENwqrwwHo.mp3,"e a gente vai ver. Meus queridos irmãos, minhas queridas irmãs, bem-vindos mais uma vez ao nosso programa Testemunho de Fé, que é o Padre Paulo Ricardo. Quero convidar você a juntos meditarmos a respeito da palavra de Deus que a igreja nos propõe neste sexto domingo do tempo comum. Trata-se do Evangelho de São Marcos, capítulo primeiro, versículos",0.0
Xy0mUu2HDmI.mp3,"Um dos maiores acontecimentos da história da humanidade foram as navegações portuguesas. Sim, Deus criou o universo, mas os portugueses inventaram o mundo. Ou seja, foi somente depois das navegações portuguesas que o mundo se tornou um só, um só grupo de pessoas nessa realidade global. Que impacto isso teve para a salvação de muitos povos?",0.0
QSbRppXTnOU.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, nós estamos na última ceia com Jesus, capítulo 14 de São Vão, e aqui nós temos esse diálogo de Jesus com os seus apóstolos.",0.0
pgmKdlgC0-g.mp3,"Pelo sinal da Santa Cruz, livrai-nos Deus nosso Senhor dos nossos inimigos em nome do Pai e do Filho e do Espírito Santo. Amém. Divino Jesus, eu vos ofereço este terço que vou rezar contemplando os mistérios de nossa redenção.",0.0
6yTVm_L2rXQ.mp3,"Porque a igreja batiza as crianças pequeninas sem catequese, mas a partir dos sete anos exige uma certa catequese para poder batizar. Veja, é importante a gente saber quais são os efeitos do batismo. Ou seja, o batismo, em primeiro lugar, ele insere a pessoa no corpo místico de Cristo. Não é isso? Ou seja, nós somos seres humanos.",0.0
frxmCgIlsG4.mp3,E assim foi.,0.0
A_iVKWRbkl8.mp3,E assim foi.,0.0
yk9n47eULos.mp3,Seja feliz!,0.0
dW4-FueVxBs.mp3,"Uma alegria acolher você nesse curso a respeito das navegações portuguesas. Você vai participar agora da nossa aula de lançamento. Terminada a aula, vai estar à sua disposição já a primeira parte do curso. As primeiras aulas que conduzem você à razão das navegações portuguesas. Você já ouviu falar de Pedro Álvaro Escabral, do Escolhimento do Brasil, etc. Mas isso não brotou do nada.",0.0
pWvH_vIoKSo.mp3,"Em nome do Pai, do Filho e do Espírito Santo, Amém. Meus queridos irmãos, minhas queridas irmãs, Alegria, Alegria Paschal, Alegria da Ressurreição de Cristo que nos leva à vida nova, à vida nova em Deus.",0.0
ZuW-FxOU8JI.mp3,E assim foi.,0.0
w7oYvZ3gA-k.mp3,"Em nome do Pai e do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, hoje o Evangelho é o Evangelho da luta. Sim, ele inicia falando da paz, é claro. Eu vos dou a paz, eu vos deixo a minha paz, essa frase que nós somos acostumados a ouvir em todas as missas.",0.0
sDOQV-N38Zo.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, na cura do surdo mudo, Jesus hoje quer renovar o nosso batismo. A igreja, desde há muito tempo, tem no ritual do batismo aquele gesto bonito do efatar,",0.0
XVsHoDkIj5I.mp3,"Meus queridos irmãos e irmãs, com grande alegria celebramos a festa da apresentação do Senhor. Depois de 40 dias do Natal, Maria e José, cumprindo a lei, levam Jesus ao templo.",0.0
0DndjaAm6D4.mp3,"Ou seja, se tudo que é no mundo, diz São João, é a concupiscência da carne, a concupiscência dos olhos, é sobre o mundo da vida, ou seja, é isso que me move, é isso que move o mundo, como é que eu vou fazer para ser movido por Deus? Eu preciso, primeiro, parar de ouvir os apelos da carne, jejum e penitência.",0.0
7MuDegYs-bc.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, como eu disse, nós continuamos a leitura dos capítulos de São João que dizem, em respeito à última seia, Jesus está nesse clima de despedida, onde Ele vai para o Pai e Ele vai para nos preparar um lugar.",0.0
clro4t7GWSU.mp3,"E em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, celebramos hoje uma memória devocional, a memória dos responsais de Nossa Senhora com São José. O que é que nós celebramos e o que é que podemos tirar para a nossa vida, não é? Desta celebração.",0.0
iCx5GbCL7ZI.mp3,"Pelo sinal da Santa Cruz, livrai-nos Deus nosso Senhor dos nossos inimigos em nome do Pai e do Filho e do Espírito Santo. Amém. Divino Jesus, eu vos ofereço este terço que vou rezar contemplando os mistérios de nossa redenção.",0.0
M_XYHqSZlg0.mp3,E assim foi.,0.0
rumE0EbZGF8.mp3,Seja feliz!,0.0
pkMeJoevWCo.mp3,E assim foi.,0.0
F3I3wLzaQm8.mp3,"Meus queridos irmãos e irmãs celebramos hoje com grande alegria a memória dos santos mártires japoneses Paulo Miki e seus companheiros. Se existe uma coisa que faz um bem enorme, um verdadeiro remédio, uma cura, um bálsamo",0.0
15txKKKndf0.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, no evangelho de hoje, Jesus declara que ele é o pão da vida. Ele é o pão vivo que desceu do céu e que ele, quem come desse pão, vai proporcionar vida eterna.",0.0
1ZvwtKRTBfw.mp3,Seja feliz!,0.0
-aqo9l9_0vA.mp3,E assim foi.,0.0
Hn-aFYnvm0w.mp3,"Em nome do Pai, e do Filho, e do Espírito Santo. Amém. Inspirai o Senhor as nossas ações e ajudai-nos a realizá-las, para que em vós comece e para vós termine tudo aquilo que fizermos, por Cristo, Senhor nosso. Amém. Santa Maria, mãe de Deus, rogai por nós. Em nome do Pai, e do Filho, e do Espírito Santo. Amém.",0.0
g-Z3NySMqfw.mp3,"Eu vou narrar uma história, não vou narrar uma interpretação. Nós vamos vendo a história, vendo os documentos, vendo as coisas que surgiram. E para a gente compreender de fato que existia alguma coisa de extraordinário",0.0
-i0FJcDlMa4.mp3,E assim foi.,0.0
ecAVxvi6X_8.mp3,"Meus queridos irmãos, minhas queridas irmãs, iniciamos mais uma vez o nosso programa Testemunho de Fé, aqui quem fala é o padre Paulo Ricardo. Quero acolher vocês para esta nossa meditação a respeito do Evangelho, meditação que nós fazemos todas as semanas e neste quarto domingo da Páscoa, nós queremos agora meditar a respeito da figura do bom pastor.",0.0
XU2A-P9HCSg.mp3,meus queridos irmãos e irmãs do evangelho de hoje nós vemos um pouco aquilo que é o plano de deus para nossa vida nós precisamos entrar num processo de conversão é aquilo que os discípulos de são,0.0
n65g94Ra-j0.mp3,"Em nome do Pai, meu filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, nesses dias que precedem a epifania do Senhor, a Igreja já vai apresentando Jesus. E a epifania sempre foi considerada dentro do quadro litúrgico como sendo uma tripla epifania.",0.0
ELx5gexuNBs.mp3,"um curso especial, os 10 mandamentos. Sim, é importante que você participe desse curso, um curso aberto e gratuito. No nosso site, nós temos 49 cursos, mas esse número 50, o 50º curso, ele é gratuito e aberto. Se inscreva no link abaixo. É um curso providencial, porque? Porque Deus providenciou este auxílio extraordinário dos 10 mandamentos",0.0
PZ8wnntQQFE.mp3,E assim foi.,0.0
Ty1sG6JjavY.mp3,E assim foi.,0.0
Cygm68FVlko.mp3,"Antes que o anjo de Portugal preparasse Lúcia, Francisco e Jacinta para as aparições de Nossa Senhora de Fátima, a providência divina velou por suas almas desde os primeiros anos de suas vidas. E de que modo?",0.0
8TadySKtL6U.mp3,"Olá, meus queridos irmãos, minhas queridas irmãs, uma grande alegria iniciarmos mais uma vez o nosso programa Técimo de Fé. Quero acolher você nesses próximos minutos. Nós iremos conduzir uma reflexão a respeito da liturgia deste segundo Domingo da Páscoa. É o Domingo da Divina Misericórdia, Domingo Inalves.",0.0
kgZPQnHZJzk.mp3,E assim foi.,0.0
omuUJEc5qpQ.mp3,meus queridos irmãos e irmãs estamos no terceiro domingo da páscoa e na liturgia da palavra desse domingo nós vemos Jesus que aparece na no mesmo dia da ressurreição domingo de páscoa,0.0
bLBTT8-NdRw.mp3,"Em nome do Pai e do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, a igreja hoje proclama o Evangelho que nos fala da tempestade e a calmada. Jesus dorme na barca da igreja e a pequena barca, assuitada pelas ondas, parece que vai só sobrar.",0.0
EDjB9bgRI_s.mp3,"No nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, nós, nesse tempo da Quaresma, daqui para frente, nos dias da semana, iremos ler o Evangelho de São João. Começamos ontem com Jesus, que falava da geração que precisava de sinais.",0.0
96eF_uQlpJc.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos, o Evangelho de hoje nos coloca diante de um grande contraste. Os chefes dos judeus mandam prender Jesus. Já os soldados que foram lá para prender Jesus não conseguiram prendê-lo porque ficaram fascinados com a sua palavra.",0.0
nKQxJdGcDMA.mp3,E assim foi.,0.0
oQa7B1JM48w.mp3,"Pelo sinal da Santa Cruz, livrai-nos Deus nosso Senhor dos nossos inimigos em nome do Pai e do Filho e do Espírito Santo. Amém. Divino Jesus, eu vos ofereço este terço que vou rezar contemplando os mistérios de nossa redenção.",0.0
LeDgFa2Oxjg.mp3,E assim foi.,0.0
PBcY8c8Lhbs.mp3,"Pelo sinal da Santa Cruz, livrai-nos Deus nosso Senhor dos nossos inimigos em nome do Pai e do Filho e do Espírito Santo. Amém. Divino Jesus, eu vos ofereço este terço que vou rezar contemplando os mistérios de nossa redenção.",0.0
OhXzTYWK4Ps.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, no Evangelho de hoje, a demonstração de fé desta mulher que mora fora do território, do povo escolhido, que não faz parte do povo eleito, demonstra",0.0
j7DDis89R1M.mp3,"Em nome do Pai, do Filho e do Espírito Santo. Amém. Meus queridos irmãos e irmãs, continuamos nesta oitava de Pasco a ver as aparições de nosso Senhor e hoje meditamos a respeito da famosíssima aparição de nosso Senhor aos discípulos de Emmaus.",0.0
yP80f7Mv66g.mp3,meus queridos irmãos e irmãs o evangelho de hoje nos fala do drama da falta de fé por parte dos parentes de jesus em nazaré estava ali a parentela de sangue de jesus,0.0
u7kZC7RC6mA.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos e irmãs, no dia de hoje celebramos a festa devolucional do Santíssimo nome de nosso Senhor Jesus Cristo.",0.0
gbQJ0TPwnkw.mp3,E assim foi.,0.0
Z-kttlEnqL8.mp3,"Em nome do Pai, do Filho e do Espírito Santo, amém. Meus queridos irmãos, no dia de hoje, esse que é o primeiro sábado do mês, no qual nós recordamos com muita devoção o imaculado coração da Santíssima Mãe de Deus,",0.0
